,time,file,y,color,planet,last_value
0,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc0,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
1,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc1,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
2,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc2,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
3,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc3,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
4,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc4,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
5,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc5,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
6,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc6,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
7,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc0_cvisc7,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
8,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc0,[0.99999996 0.99999995 0.99999994 ... 0.99218341 0.99218587 0.99218827],orange,c,0.9921882669608837
9,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc1,[0.99999997 0.99999997 0.99999996 ... 0.58874199 0.58876703 0.5887921 ],orange,c,0.5887920959348906
10,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc2,[0.99999998 0.99999998 0.99999997 ... 0.33722272 0.33722702 0.33723133],orange,c,0.3372313344958916
11,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc3,[0.99999999 0.99999998 0.99999998 ... 0.30028783 0.30028778 0.30028773],orange,c,0.30028772739357945
12,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc4,[0.99999999 0.99999999 0.99999999 ... 0.31432586 0.31432424 0.31432262],orange,c,0.31432262406984474
13,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc5,[0.99999999 0.99999999 0.99999999 ... 0.35153588 0.35153331 0.35153073],orange,c,0.35153073200764146
14,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc6,[0.99999999 0.99999999 0.99999999 ... 0.40464586 0.40464254 0.40463921],orange,c,0.40463921252571833
15,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc1_cvisc7,[1.         1.         1.         ... 0.47031594 0.470312   0.47030804],orange,c,0.4703080419475459
16,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc0,[0.99999986 0.99999982 0.99999977 ... 0.09644737 0.09644758 0.09644779],orange,c,0.09644779227248285
17,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc1,[0.9999999  0.99999987 0.99999984 ... 0.0996954  0.09969484 0.09969427],orange,c,0.09969427064434068
18,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc2,[0.99999992 0.99999991 0.99999989 ... 0.11243634 0.11243535 0.11243436],orange,c,0.11243435897222706
19,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc3,[0.99999994 0.99999993 0.99999993 ... 0.13187152 0.13187015 0.13186879],orange,c,0.13186878571057986
20,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc4,[0.99999996 0.99999995 0.99999995 ... 0.15787289 0.15787113 0.15786937],orange,c,0.15786936679611333
21,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc5,[0.99999997 0.99999997 0.99999996 ... 0.19106042 0.19105822 0.19105602],orange,c,0.19105602008873407
22,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc6,[0.99999998 0.99999998 0.99999997 ... 0.23228259 0.23227991 0.23227722],orange,c,0.2322772248376385
23,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc2_cvisc7,[0.99999998 0.99999998 0.99999998 ... 0.28230931 0.28230611 0.28230289],orange,c,0.28230289472361414
24,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc0,[0.99999968 0.99999958 0.99999948 ... 0.05328524 0.05328471 0.05328418],orange,c,0.05328418265112215
25,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc1,[0.99999977 0.99999971 0.99999965 ... 0.06300432 0.06300361 0.06300289],orange,c,0.06300289486040411
26,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc2,[0.99999983 0.99999979 0.99999976 ... 0.07587499 0.07587407 0.07587315],orange,c,0.07587315178037062
27,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc3,[0.99999988 0.99999985 0.99999983 ... 0.09237396 0.0923728  0.09237164],orange,c,0.09237164454431038
28,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc4,[0.99999991 0.9999999  0.99999988 ... 0.11317365 0.1131722  0.11317076],orange,c,0.11317075876375873
29,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc5,[0.99999993 0.99999993 0.99999992 ... 0.13908841 0.13908663 0.13908485],orange,c,0.13908484616916433
30,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc6,[0.99999995 0.99999995 0.99999994 ... 0.17102652 0.17102434 0.17102217],orange,c,0.1710221659691775
31,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc3_cvisc7,[0.99999996 0.99999996 0.99999996 ... 0.2099179  0.20991527 0.20991265],orange,c,0.20991264520205086
32,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc0,[0.99999943 0.99999926 0.99999908 ... 0.04054014 0.04053964 0.04053914],orange,c,0.04053913776037283
33,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc1,[0.99999959 0.99999948 0.99999937 ... 0.04927629 0.04927566 0.04927503],orange,c,0.04927502729632277
34,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc2,[0.9999997  0.99999963 0.99999957 ... 0.06036546 0.06036467 0.06036387],orange,c,0.06036387021505577
35,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc3,[0.99999978 0.99999974 0.9999997  ... 0.07430553 0.07430454 0.07430355],orange,c,0.07430354611595269
36,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc4,[0.99999984 0.99999981 0.99999979 ... 0.09169908 0.09169785 0.09169662],orange,c,0.0916966196089597
37,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc5,[0.99999988 0.99999987 0.99999985 ... 0.11324709 0.11324557 0.11324405],orange,c,0.11324405103735566
38,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc6,[0.99999991 0.99999991 0.9999999  ... 0.13973299 0.13973113 0.13972928],orange,c,0.13972927670853788
39,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc4_cvisc7,[0.99999994 0.99999993 0.99999993 ... 0.17199093 0.17198868 0.17198644],orange,c,0.1719864367430368
40,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc0,[0.99999912 0.99999884 0.99999856 ... 0.03390374 0.03390329 0.03390284],orange,c,0.033902842097752656
41,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc1,[0.99999935 0.99999919 0.99999902 ... 0.04165928 0.04165872 0.04165815],orange,c,0.041658152324521754
42,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc2,[0.99999953 0.99999943 0.99999932 ... 0.0514032  0.05140249 0.05140179],orange,c,0.051401785821253064
43,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc3,[0.99999965 0.99999959 0.99999953 ... 0.06358031 0.06357944 0.06357856],orange,c,0.06357855992711915
44,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc4,[0.99999975 0.99999971 0.99999967 ... 0.07871896 0.07871788 0.07871679],orange,c,0.07871678970403671
45,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc5,[0.99999982 0.99999979 0.99999977 ... 0.09743049 0.09742915 0.09742781],orange,c,0.09742781384768312
46,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc6,[0.99999987 0.99999985 0.99999984 ... 0.12040041 0.12039878 0.12039714],orange,c,0.12039714286126411
47,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc5_cvisc7,[0.9999999  0.99999989 0.99999989 ... 0.14836852 0.14836653 0.14836454],orange,c,0.1483645444940686
48,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc0,[0.9999989  0.99999856 0.9999982  ... 0.02852101 0.02852058 0.02852015],orange,c,0.028520146780093965
49,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc1,[0.99999919 0.99999898 0.99999877 ... 0.03588595 0.03588542 0.03588488],orange,c,0.03588487960587447
50,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc2,[0.99999941 0.99999928 0.99999916 ... 0.04508492 0.04508426 0.04508359],orange,c,0.045083589772476396
51,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc3,[0.99999957 0.99999949 0.99999942 ... 0.05654266 0.05654183 0.05654101],orange,c,0.05654100692541325
52,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc4,[0.99999969 0.99999964 0.99999959 ... 0.0707597  0.07075868 0.07075766],orange,c,0.0707576555222719
53,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc5,[0.99999977 0.99999974 0.99999972 ... 0.08831251 0.08831125 0.08830999],orange,c,0.08830999158824133
54,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc6,[0.99999983 0.99999982 0.9999998  ... 0.10984732 0.10984577 0.10984423],orange,c,0.10984422818889052
55,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc6_cvisc7,[0.99999988 0.99999987 0.99999986 ... 0.13606313 0.13606125 0.13605938],orange,c,0.1360593769623076
56,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc0,[0.999999   0.99999869 0.99999836 ... 0.02885932 0.02885888 0.02885844],orange,c,0.02885843707435264
57,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc1,[0.99999926 0.99999907 0.99999888 ... 0.03643255 0.036432   0.03643145],orange,c,0.03643145064248973
58,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc2,[0.99999946 0.99999935 0.99999923 ... 0.04589905 0.04589836 0.04589768],orange,c,0.045897676324462865
59,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc3,[0.99999961 0.99999954 0.99999947 ... 0.05769727 0.05769642 0.05769557],orange,c,0.05769556797414874
60,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc4,[0.99999971 0.99999967 0.99999963 ... 0.0723435  0.07234245 0.07234139],orange,c,0.0723413929328104
61,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc5,[0.99999979 0.99999977 0.99999974 ... 0.090433   0.09043171 0.09043041],orange,c,0.09043041087323372
62,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc6,[0.99999985 0.99999983 0.99999982 ... 0.1126311  0.11262951 0.11262793],orange,c,0.1126279281993089
63,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass0_cecc7_cvisc7,[0.99999989 0.99999988 0.99999987 ... 0.13965634 0.13965441 0.13965249],orange,c,0.13965248621766993
64,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc0,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
65,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc1,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
66,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc2,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
67,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc3,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
68,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc4,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
69,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc5,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
70,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc6,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
71,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc0_cvisc7,[1. 1. 1. ... 1. 1. 1.],orange,c,1.0
72,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc0,[0.99999996 0.99999995 0.99999994 ... 0.22558326 0.22558744 0.22559162],orange,c,0.22559162122733956
73,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc1,[0.99999997 0.99999997 0.99999996 ... 0.19300166 0.19300173 0.19300181],orange,c,0.1930018091836138
74,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc2,[0.99999998 0.99999998 0.99999997 ... 0.20219961 0.20219848 0.20219735],orange,c,0.20219734876254358
75,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc3,[0.99999999 0.99999998 0.99999998 ... 0.22865617 0.2286543  0.22865243],orange,c,0.22865243285869657
76,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc4,[0.99999999 0.99999999 0.99999999 ... 0.26785036 0.26784785 0.26784535],orange,c,0.2678453460056427
77,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc5,[0.99999999 0.99999999 0.99999999 ... 0.31880793 0.3188048  0.31880167],orange,c,0.3188016715281757
78,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc6,[0.99999999 0.99999999 0.99999999 ... 0.38106145 0.38105772 0.381054  ],orange,c,0.3810540004470308
79,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc1_cvisc7,[1.         1.         1.         ... 0.45354257 0.45353831 0.45353405],orange,c,0.45353405227987276
80,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc0,[0.99999986 0.99999982 0.99999977 ... 0.06834228 0.06834159 0.06834091],orange,c,0.06834090599795346
81,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc1,[0.9999999  0.99999987 0.99999984 ... 0.08130634 0.08130542 0.0813045 ],orange,c,0.08130449856805258
82,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc2,[0.99999992 0.99999991 0.99999989 ... 0.09842372 0.09842254 0.09842136],orange,c,0.09842136334217244
83,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc3,[0.99999994 0.99999993 0.99999993 ... 0.12038866 0.12038718 0.12038569],orange,c,0.12038568900432543
84,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc4,[0.99999996 0.99999995 0.99999995 ... 0.14811679 0.14811494 0.1481131 ],orange,c,0.14811309524131255
85,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc5,[0.99999997 0.99999997 0.99999996 ... 0.18265475 0.18265248 0.18265021],orange,c,0.1826502096536524
86,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc6,[0.99999998 0.99999998 0.99999997 ... 0.22505909 0.22505635 0.2250536 ],orange,c,0.22505359623952895
87,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc2_cvisc7,[0.99999998 0.99999998 0.99999998 ... 0.27620555 0.27620229 0.27619901],orange,c,0.27619901198909774
88,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc0,[0.99999968 0.99999958 0.99999948 ... 0.04725602 0.04725542 0.04725481],orange,c,0.047254813760454824
89,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc1,[0.99999977 0.99999971 0.99999965 ... 0.05791582 0.05791506 0.0579143 ],orange,c,0.05791429973615208
90,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc2,[0.99999983 0.99999979 0.99999976 ... 0.07140151 0.07140056 0.07139961],orange,c,0.07139961053691524
91,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc3,[0.99999988 0.99999985 0.99999983 ... 0.08834657 0.08834538 0.0883442 ],orange,c,0.08834419924028405
92,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc4,[0.99999991 0.9999999  0.99999988 ... 0.10950301 0.10950154 0.10950007],orange,c,0.10950007444574263
93,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc5,[0.99999993 0.99999993 0.99999992 ... 0.13573162 0.13572982 0.13572802],orange,c,0.13572801723531683
94,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc6,[0.99999995 0.99999995 0.99999994 ... 0.1679707  0.1679685  0.16796631],orange,c,0.16796631009655305
95,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc3_cvisc7,[0.99999996 0.99999996 0.99999996 ... 0.20717052 0.20716787 0.20716522],orange,c,0.20716522492580947
96,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc0,[0.99999943 0.99999926 0.99999908 ... 0.03805745 0.03805693 0.03805641],orange,c,0.03805641239134134
97,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc1,[0.99999959 0.99999948 0.99999937 ... 0.04704025 0.0470396  0.04703895],orange,c,0.04703895330005971
98,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc2,[0.9999997  0.99999963 0.99999957 ... 0.05831071 0.05830991 0.0583091 ],orange,c,0.05830909966860434
99,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc3,[0.99999978 0.99999974 0.9999997  ... 0.0723946  0.07239359 0.07239259],orange,c,0.07239259162233959
100,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc4,[0.99999984 0.99999981 0.99999979 ... 0.08991178 0.08991054 0.0899093 ],orange,c,0.0899092987858197
101,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc5,[0.99999988 0.99999987 0.99999985 ... 0.11157495 0.11157342 0.1115719 ],orange,c,0.11157189793027202
102,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc6,[0.99999991 0.99999991 0.9999999  ... 0.13817601 0.13817415 0.13817229],orange,c,0.13817228533602854
103,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc4_cvisc7,[0.99999994 0.99999993 0.99999993 ... 0.17055538 0.17055313 0.17055087],orange,c,0.1705508732827045
104,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc0,[0.99999912 0.99999884 0.99999856 ... 0.03263824 0.03263778 0.03263732],orange,c,0.03263732277798442
105,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc1,[0.99999935 0.99999919 0.99999902 ... 0.04048924 0.04048867 0.0404881 ],orange,c,0.040488101645560444
106,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc2,[0.99999953 0.99999943 0.99999932 ... 0.05030742 0.05030671 0.050306  ],orange,c,0.050306004447387816
107,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc3,[0.99999965 0.99999959 0.99999953 ... 0.06254628 0.0625454  0.06254452],orange,c,0.0625445154559558
108,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc4,[0.99999975 0.99999971 0.99999967 ... 0.07774013 0.07773904 0.07773796],orange,c,0.07773795591990211
109,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc5,[0.99999982 0.99999979 0.99999977 ... 0.09650476 0.09650342 0.09650208],orange,c,0.09650207864757358
110,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc6,[0.99999987 0.99999985 0.99999984 ... 0.11952903 0.1195274  0.11952576],orange,c,0.11952575544511487
111,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc5_cvisc7,[0.9999999  0.99999989 0.99999989 ... 0.14755529 0.1475533  0.14755131],orange,c,0.14755131206044295
112,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc6_cvisc0,[0.9999989  0.99999856 0.9999982  ... 0.02893743 0.028937   0.02893657],orange,c,0.028936567723727453
113,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc6_cvisc1,[0.99999919 0.99999898 0.99999877 ... 0.0363067  0.03630617 0.03630563],orange,c,0.036305631090668145
114,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass1_cecc6_cvisc2,[0.99999941 0.99999928 0.99999916 ... 0.04550743 0.04550676 0.0455061 ],orange,c,0.045506096634799015
